,odd_size_score,is_odd_size_issue,odd_aspect_ratio_score,is_odd_aspect_ratio_issue,low_information_score,is_low_information_issue,light_score,is_light_issue,grayscale_score,is_grayscale_issue,dark_score,is_dark_issue,blurry_score,is_blurry_issue,exact_duplicates_score,is_exact_duplicates_issue,near_duplicates_score,is_near_duplicates_issue
10,0.9983723427650513,False,0.7504892367906066,False,0.8483023885521892,False,0.9647058823529412,False,1,False,0.7433517616844565,False,0.2681531247409725,True,1.0,False,1.0,False
11,0.9983723427650513,False,0.7504892367906066,False,0.7712618864728671,False,0.6232901833044063,False,1,False,0.7011612600885626,False,0.537464139338699,False,1.0,False,1.0,False
12,0.9983723427650513,False,0.7504892367906066,False,0.7922974008473601,False,0.8702499371258724,False,1,False,0.9260256344110096,False,0.670766534201173,False,1.0,False,1.0,False
13,0.9983723427650513,False,0.7504892367906066,False,0.7843790706451189,False,0.5547419998933458,False,1,False,0.7382884599244864,False,0.5593071316945626,False,1.0,False,1.0,False
14,0.9983723427650513,False,0.7504892367906066,False,0.815974482511701,False,0.6874097254574895,False,1,False,0.7845211882477671,False,0.5537273077462138,False,1.0,False,1.0,False
15,0.9983723427650513,False,0.7504892367906066,False,0.6841199453613674,False,0.78710194348402,False,1,False,0.8277882409046919,False,0.7215269042332415,False,1.0,False,1.0,False
16,1.0,False,0.75,False,0.726146709898127,False,0.7278946762932734,False,1,False,0.6976657736470735,False,0.6323134738818983,False,1.0,False,1.0,False
17,1.0,False,0.75,False,0.7515256280689893,False,0.603924694246462,False,1,False,0.7315762950181792,False,0.5873349200881278,False,1.0,False,1.0,False
18,1.0,False,0.75,False,0.7936683478779614,False,0.7365310526881463,False,1,False,0.7823201428084963,False,0.5937163141640381,False,1.0,False,1.0,False
19,1.0,False,0.75,False,0.7750464855915166,False,0.7270453857263315,False,1,False,0.7140328397605039,False,0.569563294907641,False,1.0,False,1.0,False
20,1.0,False,0.75,False,0.7707823233150672,False,0.5732840462435094,False,1,False,0.7097371542641838,False,0.5590744101452962,False,1.0,False,1.0,False
21,1.0,False,0.75,False,0.7869541516663645,False,0.6704558622644328,False,1,False,0.6807865275106321,False,0.5429314523306203,False,1.0,False,1.0,False
22,1.0,False,0.75,False,0.7218714445571512,False,0.6318029003499677,False,1,False,0.6891662102566238,False,0.6107634782277874,False,1.0,False,1.0,False
23,1.0,False,0.75,False,0.6875854387977891,False,0.43118068145741484,False,1,False,0.7202163693003842,False,0.6213889035551446,False,1.0,False,1.0,False
24,1.0,False,0.75,False,0.7434343510772207,False,0.5407650746649997,False,1,False,0.6958141644053106,False,0.586423829795043,False,1.0,False,1.0,False
25,1.0,False,0.75,False,0.7298203779474907,False,0.5798485471071944,False,1,False,0.6542272913231562,False,0.5660795347557388,False,1.0,False,1.0,False
26,1.0,False,0.75,False,0.7142507005992419,False,0.5992874666174736,False,1,False,0.6861462289069955,False,0.6218928857149648,False,1.0,False,1.0,False
27,1.0,False,0.75,False,0.7699054041132841,False,0.8046392349331898,False,1,False,0.7943207873800918,False,0.6123398604805711,False,1.0,False,1.0,False
28,1.0,False,0.75,False,0.8264864563491914,False,0.8691534674852769,False,1,False,0.9176470588235295,False,0.6222482188839775,False,1.0,False,1.0,False
29,0.9993495934271274,False,0.7509765625,False,0.8981988085304273,False,0.9232602023732641,False,1,False,0.8016885774185626,False,0.3145629532047425,False,1.0,False,1.0,False
30,1.0,False,0.75,False,0.8694512712021395,False,0.9254901960784314,False,1,False,0.7696061396259404,False,0.3211875014811991,False,1.0,False,1.0,False
31,1.0,False,0.75,False,0.800603692268507,False,0.7316965170951565,False,1,False,0.7047026416502132,False,0.5259309872895732,False,1.0,False,1.0,False
32,1.0,False,0.75,False,0.7970320064741153,False,0.7352501416340212,False,1,False,0.7408420451040326,False,0.5526767317143251,False,1.0,False,1.0,False
33,1.0,False,0.75,False,0.8295115871634158,False,0.6354320311360739,False,1,False,0.7888170421767335,False,0.33930794920718366,False,1.0,False,1.0,False
34,1.0,False,0.75,False,0.8378708873847938,False,0.996078431372549,False,1,False,0.8407000341868304,False,0.4790031735978608,False,1.0,False,1.0,False
35,1.0,False,0.75,False,0.7875261212646819,False,0.7726518149801194,False,1,False,0.829813929292111,False,0.5716588064933271,False,1.0,False,1.0,False
36,1.0,False,0.75,False,0.7902971843149017,False,0.7149088066853612,False,1,False,0.8556806761018132,False,0.5921155930017835,False,1.0,False,1.0,False
37,1.0,False,0.75,False,0.7577930632459497,False,0.8169571137874987,False,1,False,0.8542354570437486,False,0.6753691451751109,False,1.0,False,1.0,False
38,1.0,False,0.75,False,0.7199351880982124,False,0.6044684808740668,False,1,False,0.6545731357181142,False,0.5790357708584336,False,1.0,False,1.0,False
39,1.0,False,0.75,False,0.6867491627651888,False,0.6953351278007716,False,1,False,0.659614336308998,False,0.6609410406652385,False,1.0,False,1.0,False
40,1.0,False,0.75,False,0.8078745525138248,False,0.7428869353228396,False,1,False,0.8186604807238236,False,0.4194778688594316,False,1.0,False,1.0,False
41,1.0,False,0.75,False,0.9020128934771124,False,0.7691861514559004,False,1,False,0.988770598871845,False,0.5095379965480014,False,1.0,False,1.0,False
42,1.0,False,0.75,False,0.8925055533797785,False,0.7174187469910727,False,1,False,0.9635015597656788,False,0.38605824148475654,False,1.0,False,1.0,False
43,1.0,False,0.75,False,0.8690042873979194,False,0.9921568627450981,False,1,False,0.8346566286877375,False,0.2523870852793022,True,1.0,False,1.0,False
44,1.0,False,0.75,False,0.7811615616274443,False,0.5759031571430668,False,1,False,0.7342277862745589,False,0.5173712634548964,False,1.0,False,1.0,False
45,1.0,False,0.75,False,0.795479366398762,False,0.7714575209193505,False,1,False,0.784228544394023,False,0.569516180237417,False,1.0,False,1.0,False
46,1.0,False,0.75,False,0.852883098629752,False,0.8801805792895303,False,1,False,0.7490417407673384,False,0.268364798568394,True,1.0,False,1.0,False
47,1.0,False,0.75,False,0.8491261930910607,False,0.697313412064098,False,1,False,0.7967325430143036,False,0.3846967939050622,False,1.0,False,1.0,False
48,1.0,False,0.75,False,0.7248890338815799,False,0.5145212710024136,False,1,False,0.7303945729661315,False,0.601826411258714,False,1.0,False,1.0,False
49,1.0,False,0.75,False,0.781544266430801,False,0.6925310129322662,False,1,False,0.7479388054830454,False,0.5850056628414436,False,1.0,False,1.0,False
50,1.0,False,0.75,False,0.829926923338642,False,0.5543536589580013,False,1,False,0.984313725490196,False,0.44843926446568294,False,1.0,False,1.0,False
51,1.0,False,0.75,False,0.8257263684204412,False,0.7056755759544018,False,1,False,0.7907579960907077,False,0.5616538232718844,False,1.0,False,1.0,False
52,1.0,False,0.75,False,0.7374470607008896,False,0.6310736297488797,False,1,False,0.7007415416465317,False,0.6059131636705961,False,1.0,False,1.0,False
53,1.0,False,0.75,False,0.7889748056381227,False,0.61890106089877,False,1,False,0.7517511019870312,False,0.5656498162258268,False,1.0,False,1.0,False
54,1.0,False,0.75,False,0.7700227719241491,False,0.5752318044011409,False,1,False,0.7302349455758057,False,0.5851049416901513,False,1.0,False,1.0,False
55,1.0,False,0.75,False,0.7568710175204756,False,0.6017080103303777,False,1,False,0.7671260646577445,False,0.5907836146831558,False,1.0,False,1.0,False
56,1.0,False,0.75,False,0.7659621795642242,False,0.5903358151740572,False,1,False,0.7254183430236876,False,0.5743291980982951,False,1.0,False,1.0,False
57,1.0,False,0.75,False,0.780188768879384,False,0.7290773308549643,False,1,False,0.7790380704839527,False,0.6201411353063636,False,1.0,False,1.0,False
58,1.0,False,0.75,False,0.8271797187312452,False,0.7607530717926132,False,1,False,0.7770064302791304,False,0.36039003895467314,False,1.0,False,1.0,False
59,1.0,False,0.75,False,0.7863536459013327,False,0.6770062902116197,False,1,False,0.8183868567428878,False,0.6051520888319143,False,1.0,False,1.0,False
60,1.0,False,0.75,False,0.6917426560457156,False,0.6670545971306845,False,1,False,0.6822956365389847,False,0.6533694557871459,False,1.0,False,1.0,False
61,1.0,False,0.75,False,0.8178117978897884,False,0.8019398574442496,False,1,False,0.855053161660529,False,0.6040463304331942,False,1.0,False,1.0,False
62,1.0,False,0.75,False,0.8075929107463891,False,0.7768200874711136,False,1,False,0.7962315316896845,False,0.5764298180990372,False,1.0,False,1.0,False
63,1.0,False,0.75,False,0.781518319129725,False,0.7754930216805946,False,1,False,0.7730848743774238,False,0.5826603969775543,False,1.0,False,1.0,False
64,0.9397785894563255,False,0.7505197505197505,False,0.8437173769346699,False,0.8347438231155575,False,1,False,0.8846016139362964,False,0.6162056136452028,False,1.0,False,1.0,False
65,0.9397785894563255,False,0.7505197505197505,False,0.8256190785894075,False,0.7653141194821949,False,1,False,0.7735688799295034,False,0.5748037147980779,False,1.0,False,1.0,False
66,0.9397785894563255,False,0.7505197505197505,False,0.8406950008719353,False,0.7319051221786714,False,1,False,0.9242880194750016,False,0.6022274345827839,False,1.0,False,1.0,False
67,0.9983723427650513,False,0.7504892367906066,False,0.8131197586681707,False,0.7311659875329555,False,1,False,0.7073452270855167,False,0.49685353120579867,False,1.0,False,1.0,False
68,0.9983723427650513,False,0.7504892367906066,False,0.7474744172311354,False,0.996078431372549,False,1,False,0.7104502311560148,False,0.5187627277708663,False,1.0,False,1.0,False
69,0.9983723427650513,False,0.7504892367906066,False,0.8574494505452647,False,0.9764705882352941,False,1,False,0.7439624369891961,False,0.26416308635599284,True,1.0,False,1.0,False
70,0.9983723427650513,False,0.7504892367906066,False,0.7585093515677049,False,0.7815374401818668,False,1,False,0.9522037734349675,False,0.632356948664264,False,1.0,False,1.0,False
71,0.9983723427650513,False,0.7504892367906066,False,0.8795337656489668,False,0.8228061878653108,False,1,False,0.8418225500009601,False,0.3861444298550549,False,1.0,False,1.0,False
72,0.9983723427650513,False,0.7504892367906066,False,0.8903040572324944,False,0.9607843137254902,False,1,False,0.9016041920848242,False,0.3399477827468569,False,1.0,False,1.0,False
73,1.0,False,0.75,False,0.8334391055157386,False,0.9843137254901961,False,1,False,0.7035159025524408,False,0.23264960255591727,True,1.0,False,1.0,False
74,1.0,False,0.75,False,0.8030356404119501,False,0.7546830154386701,False,1,False,0.6786061771852332,False,0.4629564564635037,False,1.0,False,1.0,False
75,1.0,False,0.75,False,0.7939807419326683,False,0.7759285553602147,False,1,False,0.6590869221386934,False,0.44854340632620004,False,1.0,False,1.0,False
76,1.0,False,0.75,False,0.7743422258889282,False,0.8350021728382788,False,1,False,0.78191778157761,False,0.6359411959860058,False,1.0,False,1.0,False
77,1.0,False,0.75,False,0.6801504883272935,False,0.391283979054195,False,1,False,0.7291625971216146,False,0.6675646809747177,False,1.0,False,1.0,False
78,1.0,False,0.75,False,0.7942196073536756,False,0.7836310269758975,False,1,False,0.7819070034802753,False,0.6113173639528888,False,1.0,False,1.0,False
79,1.0,False,0.75,False,0.773345698223999,False,0.6694320709606836,False,1,False,0.7208524258927185,False,0.5917750743781638,False,1.0,False,1.0,False
80,1.0,False,0.75,False,0.8229019604799422,False,0.6749199844159857,False,1,False,0.7985894619869565,False,0.5621256100482167,False,1.0,False,1.0,False
81,1.0,False,0.75,False,0.8160889049878106,False,0.6625973875681799,False,1,False,0.805773204752589,False,0.5932362705746121,False,1.0,False,1.0,False
82,1.0,False,0.75,False,0.8098490439799424,False,0.8028797871449194,False,1,False,0.8356454476091865,False,0.6109743771028593,False,1.0,False,1.0,False
83,1.0,False,0.75,False,0.7371818430186452,False,0.7176806120154202,False,1,False,0.7688153331796284,False,0.6666710608573679,False,1.0,False,1.0,False
84,1.0,False,0.75,False,0.7910057615909508,False,0.48775384377481756,False,1,False,0.7777911823967095,False,0.5335085394657735,False,1.0,False,1.0,False
85,1.0,False,0.75,False,0.7013927961672761,False,0.5399631260286817,False,1,False,0.6819690490991933,False,0.6191353416911551,False,1.0,False,1.0,False
86,1.0,False,0.75,False,0.7401462189336262,False,0.6912935547191488,False,1,False,0.6922855071252213,False,0.6271204527075928,False,1.0,False,1.0,False
87,1.0,False,0.75,False,0.7285964988224146,False,0.4398556235982941,False,1,False,0.7332247796345973,False,0.6173740864483065,False,1.0,False,1.0,False
88,1.0,False,0.75,False,0.8469774644350354,False,0.7197098499109389,False,1,False,0.7391220828031031,False,0.38291092104929547,False,1.0,False,1.0,False
89,1.0,False,0.75,False,0.72910284966397,False,0.45660979911386923,False,1,False,0.7280555808957927,False,0.6604545955381438,False,1.0,False,1.0,False
90,1.0,False,0.75,False,0.8434122603125875,False,0.7627807448590913,False,1,False,0.8241482921996279,False,0.3891028977701546,False,1.0,False,1.0,False
91,1.0,False,0.75,False,0.7797268409959406,False,0.589171132813429,False,1,False,0.7552771056663335,False,0.5700416115484143,False,1.0,False,1.0,False
92,1.0,False,0.75,False,0.8258528305398323,False,0.5984145798547927,False,1,False,0.7818634273769227,False,0.6048221521549471,False,1.0,False,1.0,False
93,1.0,False,0.75,False,0.8801221323335577,False,0.9725490196078431,False,1,False,0.8984439793365814,False,0.36790795609567806,False,1.0,False,1.0,False
94,1.0,False,0.75,False,0.8998985410843574,False,0.9725490196078431,False,1,False,0.9086026552254073,False,0.39225956046186705,False,1.0,False,1.0,False
95,1.0,False,0.75,False,0.7514995387596706,False,0.5268479642818098,False,1,False,0.7044361765251594,False,0.5779186854875662,False,1.0,False,1.0,False
96,1.0,False,0.75,False,0.8465897829853871,False,0.8055578865411317,False,1,False,0.856097176732424,False,0.42032098018951547,False,1.0,False,1.0,False
97,1.0,False,0.75,False,0.8977041360147343,False,0.9097660778453013,False,1,False,0.8461409696742752,False,0.34910205911174885,False,1.0,False,1.0,False
98,1.0,False,0.75,False,0.7609073549081077,False,0.5749123798397167,False,1,False,0.7243617721359604,False,0.5886094392383987,False,1.0,False,1.0,False
99,1.0,False,0.75,False,0.7810998508501895,False,0.7478233167305608,False,1,False,0.7348861718018478,False,0.5929424073369179,False,1.0,False,1.0,False
100,1.0,False,0.75,False,0.7751192723357401,False,0.7687176978928698,False,1,False,0.7221500960642979,False,0.5921346240176878,False,1.0,False,1.0,False
101,1.0,False,0.75,False,0.8135945094385765,False,0.568271519391113,False,1,False,0.777528522701254,False,0.565940015568399,False,1.0,False,1.0,False
102,1.0,False,0.75,False,0.7521911838018486,False,0.5411561593233769,False,1,False,0.7192360422205395,False,0.5678807830400567,False,1.0,False,1.0,False
103,1.0,False,0.75,False,0.8575093985798307,False,0.7388989392266907,False,1,False,0.984313725490196,False,0.47817566204545536,False,1.0,False,1.0,False
104,1.0,False,0.75,False,0.7599931400287933,False,0.5159474547223482,False,1,False,0.726062529941892,False,0.5627154296090835,False,1.0,False,1.0,False
105,1.0,False,0.75,False,0.7578140785243518,False,0.6484789354483441,False,1,False,0.6537541544229154,False,0.5290236311295631,False,1.0,False,1.0,False
106,1.0,False,0.75,False,0.7535561422451208,False,0.4795370705807628,False,1,False,0.7536177515783719,False,0.5821391872200921,False,1.0,False,1.0,False
107,1.0,False,0.75,False,0.8302666942750861,False,0.6886200425635618,False,1,False,0.7568715126993952,False,0.5837380378328905,False,1.0,False,1.0,False
108,1.0,False,0.75,False,0.7716521210330579,False,0.5716137772253529,False,1,False,0.751903584500345,False,0.5912050656487547,False,1.0,False,1.0,False
109,1.0,False,0.75,False,0.7438821135996236,False,0.6642135022255085,False,1,False,0.700302949767661,False,0.6227455378851111,False,1.0,False,1.0,False
110,1.0,False,0.75,False,0.8168802716858219,False,0.9026445807238368,False,1,False,0.7266781688559851,False,0.49496664529901124,False,1.0,False,1.0,False
111,1.0,False,0.75,False,0.7319543047141354,False,0.7342092817979662,False,1,False,0.691636865160288,False,0.6514858863075904,False,1.0,False,1.0,False
112,1.0,False,0.75,False,0.848465189084548,False,0.6473796665291609,False,1,False,0.8754851502829805,False,0.4120586316163751,False,1.0,False,1.0,False
113,1.0,False,0.75,False,0.7505350041107013,False,0.5082304312715025,False,1,False,0.7408010253567082,False,0.5697269788269155,False,1.0,False,1.0,False
114,1.0,False,0.75,False,0.8032600548528889,False,0.5409479871729301,False,1,False,0.7914698729482368,False,0.5544955785732466,False,1.0,False,1.0,False
115,1.0,False,0.75,False,0.8526418464873041,False,0.769413898902767,False,1,False,0.8444915707524233,False,0.3940046573208347,False,1.0,False,1.0,False
116,1.0,False,0.75,False,0.8296249664849139,False,0.7094764963209914,False,1,False,0.7894472489419265,False,0.5690926377867056,False,1.0,False,1.0,False
117,1.0,False,0.75,False,0.7827650942075016,False,0.7643290925371244,False,1,False,0.7572118264370392,False,0.5388304401617918,False,1.0,False,1.0,False
118,1.0,False,0.75,False,0.8127627169393001,False,0.754841795619782,False,1,False,0.784448684467054,False,0.5986035918042154,False,1.0,False,1.0,False
119,1.0,False,0.75,False,0.8038469941492032,False,0.5792285329885349,False,1,False,0.7015514964096159,False,0.5033510737481486,False,1.0,False,1.0,False
120,1.0,False,0.75,False,0.7563772069706695,False,0.7093926602559557,False,1,False,0.6889232470255269,False,0.5943998901033556,False,1.0,False,1.0,False
121,1.0,False,0.75,False,0.7571567277056004,False,0.8158490497658888,False,1,False,0.711397193511328,False,0.5880873782158258,False,1.0,False,1.0,False
122,1.0,False,0.75,False,0.7856580964562815,False,0.9054270002189753,False,1,False,0.7608373440179494,False,0.600543863281283,False,1.0,False,1.0,False
123,1.0,False,0.75,False,0.875785941679696,False,0.6884658146605089,False,1,False,0.8804124719259712,False,0.3846907037065296,False,1.0,False,1.0,False
124,1.0,False,0.75,False,0.7271159319289442,False,0.41626363568652447,False,1,False,0.7444031021360802,False,0.6411284774437138,False,1.0,False,1.0,False
125,1.0,False,0.75,False,0.8212657176214995,False,0.6815604415231644,False,1,False,0.724639490635121,False,0.5142903405558942,False,1.0,False,1.0,False
126,1.0,False,0.75,False,0.7438688757109497,False,0.6961570247097721,False,1,False,0.6892881394433242,False,0.5839810890228238,False,1.0,False,1.0,False
127,1.0,False,0.75,False,0.7477698850854203,False,0.7008087281566338,False,1,False,0.951182367878372,False,0.6950214804724213,False,1.0,False,1.0,False
128,1.0,False,0.75,False,0.738976497109165,False,0.8256756658646256,False,1,False,0.984313725490196,False,0.94131558811024,False,1.0,False,1.0,False
129,1.0,False,0.75,False,0.8116779033436127,False,0.6634731981689506,False,1,False,0.7895653201908854,False,0.5671865539539754,False,1.0,False,1.0,False
130,1.0,False,0.75,False,0.8226370843536766,False,0.8049312139786576,False,1,False,0.7564529724821535,False,0.38220535540890055,False,1.0,False,1.0,False
131,1.0,False,0.75,False,0.8072496599447343,False,0.72409433324535,False,1,False,0.7794817726605507,False,0.587965003081278,False,1.0,False,1.0,False
132,1.0,False,0.75,False,0.8709191409267251,False,0.996078431372549,False,1,False,0.8485726940400318,False,0.39009586939480523,False,1.0,False,1.0,False
133,1.0,False,0.75,False,0.7243800429713922,False,0.7735928278246099,False,1,False,0.691099798278306,False,0.6302478676373848,False,1.0,False,1.0,False
134,1.0,False,0.75,False,0.8652668127023354,False,0.8015929643692696,False,1,False,0.887846748762834,False,0.4188492170229128,False,1.0,False,1.0,False
135,1.0,False,0.75,False,0.7844659379163492,False,0.6679314340722353,False,1,False,0.7766722554511286,False,0.6267805142381339,False,1.0,False,1.0,False
136,1.0,False,0.75,False,0.7952206886689308,False,0.7126117019899016,False,1,False,0.8371634426787791,False,0.6508122815210196,False,1.0,False,1.0,False
137,1.0,False,0.75,False,0.8889537568177572,False,0.7085124024740025,False,1,False,0.903470416102271,False,0.4054635350713863,False,1.0,False,1.0,False
138,1.0,False,0.75,False,0.8691048571479727,False,0.7120636737909088,False,1,False,0.8632092957971632,False,0.4414888051228799,False,1.0,False,1.0,False
139,1.0,False,0.75,False,0.7476283535779338,False,0.8259370537460786,False,1,False,0.676315549155857,False,0.6176807356403272,False,1.0,False,1.0,False
140,1.0,False,0.75,False,0.8336913867533071,False,0.5778105218580156,False,1,False,0.8101037853398259,False,0.379718744734337,False,1.0,False,1.0,False
141,1.0,False,0.75,False,0.8191155919404469,False,0.6988452060496765,False,1,False,0.7718381122430774,False,0.5891195019253193,False,1.0,False,1.0,False
142,1.0,False,0.75,False,0.7107884799765087,False,0.6386981759334478,False,1,False,0.6526972988583202,False,0.607585738816339,False,1.0,False,1.0,False
143,1.0,False,0.75,False,0.8079813545793382,False,0.7252259577154678,False,1,False,0.7909362368225104,False,0.5945423185019114,False,1.0,False,1.0,False
144,1.0,False,0.75,False,0.8095602510968318,False,0.528462134630199,False,1,False,0.8245195075319041,False,0.5700261577968241,False,1.0,False,1.0,False
145,1.0,False,0.75,False,0.787450488448656,False,0.6318541318466688,False,1,False,0.7163100692718578,False,0.5364095606048069,False,1.0,False,1.0,False
146,1.0,False,0.75,False,0.7002069619244687,False,0.85756092920519,False,1,False,0.9860841199310337,False,1.0,False,1.0,False,1.0,False
147,1.0,False,0.75,False,0.8529119047552755,False,0.773580873345398,False,1,False,0.8605745512428474,False,0.41381983045346116,False,1.0,False,1.0,False
148,0.877622760760612,False,0.6531671858774662,False,0.8035790306294806,False,0.7721356022203755,False,1,False,0.7797989271485355,False,0.5930062227996366,False,1.0,False,1.0,False
149,0.94254555886379,False,0.7502590673575129,False,0.8661549648578779,False,0.8717552321062632,False,1,False,0.8867941475076532,False,0.4241404092172316,False,1.0,False,1.0,False
150,0.7041008852718658,False,0.7479224376731302,False,0.8810576921780711,False,0.996078431372549,False,1,False,0.9225882469624761,False,0.46422760038607747,False,1.0,False,1.0,False
151,0.9080021899136702,False,0.7006237006237006,False,0.8756092572001037,False,0.9221069454265134,False,1,False,0.9006193007880419,False,0.45358173585371275,False,1.0,False,1.0,False
152,0.8857229862283882,False,0.6639004149377593,False,0.8185359773675395,False,0.5191845482366819,False,1,False,0.9098473620460864,False,0.4460322863704772,False,1.0,False,1.0,False
153,0.8923914830390589,False,0.672538860103627,False,0.8195785476016635,False,0.8412971167499952,False,1,False,0.8647466354720145,False,0.42426239710415625,False,1.0,False,1.0,False
154,0.8820415720351151,False,0.6652763295099061,False,0.8735093427632645,False,0.7783563201900572,False,1,False,0.8434015819132085,False,0.40886052209674795,False,1.0,False,1.0,False
155,0.8905400464325736,False,0.6753381893860562,False,0.7508686639582322,False,0.8190343302570108,False,1,False,0.8724537246926646,False,0.6508944108703313,False,1.0,False,1.0,False
156,0.7054035707246923,False,0.7506925207756233,False,0.8716027616755428,False,0.7512243591255308,False,1,False,0.9776639766356704,False,0.4678931399517191,False,1.0,False,1.0,False
157,0.8750348765370727,False,0.6466321243523316,False,0.7987015456748657,False,0.5270620329848905,False,1,False,0.99511013611888,False,0.476845414835088,False,1.0,False,1.0,False
158,0.7054035707246923,False,0.7506925207756233,False,0.8266598419214399,False,0.996078431372549,False,1,False,0.7270194269843211,False,0.43573320215653544,False,1.0,False,1.0,False
159,0.7054035707246923,False,0.7506925207756233,False,0.8071484714100218,False,0.996078431372549,False,1,False,0.8695438002811927,False,0.6744728166326006,False,1.0,False,1.0,False
160,0.9394510947223385,False,0.7468879668049793,False,0.8631771290033989,False,0.6758194075569539,False,1,False,0.9499837267672774,False,0.4468674055882704,False,1.0,False,1.0,False
161,0.9080021899136702,False,0.7006237006237006,False,0.833599662873107,False,0.8168747117316035,False,1,False,0.821257744540707,False,0.41308277748391886,False,1.0,False,1.0,False
162,0.7073531006625524,False,0.7548476454293629,False,0.8763693696742192,False,0.8451257408736166,False,1,False,0.8682015952508698,False,0.4415200717671618,False,1.0,False,1.0,False
163,0.9401005597807078,False,0.7541666666666667,False,0.8434655254327709,False,0.6194246852917008,False,1,False,0.9343474882281055,False,0.42472691466353873,False,1.0,False,1.0,False
164,0.8852548488773939,False,0.660455486542443,False,0.7240910942211226,False,0.6156632459880671,False,1,False,0.996078431372549,False,0.7403160543714657,False,1.0,False,1.0,False
165,0.9466516562212157,False,0.8369140625,False,0.786414207252068,False,0.6060303858148552,False,1,False,0.818165735708874,False,0.5834502479357593,False,1.0,False,1.0,False
166,0.9361100807775404,False,0.6572265625,False,0.8407427277524978,False,0.7533146925588325,False,1,False,0.8650680580729121,False,0.42416249115733207,False,1.0,False,1.0,False
167,0.9621752698962908,False,0.6943359375,False,0.8190097081129126,False,0.563052951169053,False,1,False,0.7976433184789007,False,0.3959237220533478,False,1.0,False,1.0,False
168,0.9655525188547057,False,0.69921875,False,0.7565165485419321,False,0.689442658507295,False,1,False,0.9408079997672162,False,0.660643207961346,False,1.0,False,1.0,False
169,0.9655525188547057,False,0.69921875,False,0.7764454107348745,False,0.5505394578706821,False,1,False,0.8618561819882553,False,0.6350941237483171,False,1.0,False,1.0,False
170,0.9333240326917549,False,0.6533203125,False,0.8110418874180034,False,0.5439985734254089,False,1,False,0.8499361443323387,False,0.40597102473013846,False,1.0,False,1.0,False
171,0.9437293044088438,False,0.66796875,False,0.8391691283022862,False,0.7107235291525968,False,1,False,0.8647466354720145,False,0.43395317255521326,False,1.0,False,1.0,False
172,0.947859430506444,False,0.673828125,False,0.7999893557642883,False,0.6123917918443883,False,1,False,0.8765032410463653,False,0.6308155717791578,False,1.0,False,1.0,False
173,0.9375000000000001,False,0.6591796875,False,0.731580738308037,False,0.5475354005406203,False,1,False,0.86881030253538,False,0.6854675217750336,False,1.0,False,1.0,False
174,0.7054035707246923,False,0.7506925207756233,False,0.8686449779208794,False,0.6061742179136702,False,1,False,0.8443763261948845,False,0.41056459825569136,False,1.0,False,1.0,False
175,0.9587861249169877,False,0.689453125,False,0.8317310608522345,False,0.5534618098661868,False,1,False,0.8226644851066246,False,0.40375983429357554,False,1.0,False,1.0,False
176,0.9655525188547057,False,0.69921875,False,0.8444786784624285,False,0.6360919542742361,False,1,False,0.8116315510760025,False,0.405272862401997,False,1.0,False,1.0,False
177,0.7060540121452511,False,0.7520775623268698,False,0.8796103043035478,False,0.7730681126260864,False,1,False,0.8685885619586514,False,0.43827500782593676,False,1.0,False,1.0,False
